Country_From,Country_to,Distance,Gravity,Flow(log),Flow(Fij + Fji),Offset,Offset (abs),GDP A,GDP B,GDP Diff,GDP Diff(abs),Latitude_from,Longitude_from,Latitude_to,Longitude_to,pop_from,pop_to
TH,GH,10986,16093951.99,2.833213344,17,-0.927104857,0.927104857,5907.913432,1513.461034,4394.452398,4394.452398,15.870032,100.992541,7.946527,-1.023194,68863514,28206728
TH,CM,9816,16751845.61,3.610917913,37,-0.819441386,0.819441386,5907.913432,1032.648722,4875.26471,4875.26471,15.870032,100.992541,7.369722,12.354722,68863514,23439189
TH,BF,10966,10677964.24,1.609437912,5,-0.749304968,0.749304968,5907.913432,649.7304837,5258.182948,5258.182948,15.870032,100.992541,12.238333,-1.561593,68863514,18646433
TH,SN,12542,6746891.258,0,1,-0.595924333,0.595924333,5907.913432,958.0737379,4949.839694,4949.839694,15.870032,100.992541,14.497401,-14.452362,68863514,15411614
TH,JO,6843,13905751.69,4.574710979,97,-0.450158814,0.450158814,5907.913432,4087.937517,1819.975915,1819.975915,15.870032,100.992541,30.585164,36.238414,68863514,9455802
TH,ML,11642,9142856.586,2.48490665,12,-0.427796551,0.427796551,5907.913432,780.5071109,5127.406321,5127.406321,15.870032,100.992541,17.570692,-3.996166,68863514,17994837
TH,RW,7904,13136533.25,4.634728988,103,-0.381852734,0.381852734,5907.913432,702.8356016,5205.07783,5205.07783,15.870032,100.992541,-1.940278,29.873888,68863514,11917508
TH,TL,3667,6497052.454,1.098612289,3,-0.349504918,0.349504918,5907.913432,2102,3805.913432,3805.913432,15.870032,100.992541,-8.874217,125.727539,68863514,1268671
TH,MD,7557,4283150.088,0,1,-0.141531229,0.141531229,5907.913432,1900.201479,4007.711953,4007.711953,15.870032,100.992541,47.411631,28.369885,68863514,3552000
TH,CO,17944,10405525.64,4.762173935,117,-0.124583843,0.124583843,5907.913432,5805.605335,102.308097,102.308097,15.870032,100.992541,4.570868,-74.297333,68863514,48653419
TH,LB,6897,8695656.119,4.33073334,76,-0.027024485,0.027024485,5907.913432,7914.004677,-2006.091245,2006.091245,15.870032,100.992541,33.854721,35.862285,68863514,6006668
TH,BJ,10691,6550491.218,2.944438979,19,-0.007073558,0.007073558,5907.913432,789.4404107,5118.473021,5118.473021,15.870032,100.992541,9.30769,2.315834,68863514,10872298
TH,GT,16690,4099451.012,1.386294361,4,0.165637081,0.165637081,5907.913432,4146.744129,1761.169303,1761.169303,15.870032,100.992541,15.783471,-90.230759,68863514,16582469
TH,TG,10853,4447001.233,2.302585093,10,0.258313562,0.258313562,5907.913432,578.4616936,5329.451738,5329.451738,15.870032,100.992541,8.619543,0.824782,68863514,7606374
TH,PE,19707,5634012.909,3.555348061,35,0.259689357,0.259689357,5907.913432,6045.650077,-137.736645,137.736645,15.870032,100.992541,-9.189967,-75.015152,68863514,31773839
TH,GE,6170,6727908.283,4.634728988,103,0.287280122,0.287280122,5907.913432,3853.649904,2054.263528,2054.263528,15.870032,100.992541,42.315407,43.356892,68863514,3719300
TH,DO,16342,2745864.304,0,1,0.303061621,0.303061621,5907.913432,6722.223536,-814.310104,814.310104,15.870032,100.992541,18.735693,-70.162651,68863514,10648791
TH,SL,12332,3349116.134,1.386294361,4,0.367793676,0.367793676,5907.913432,496.0494634,5411.863969,5411.863969,15.870032,100.992541,8.460555,-11.779889,68863514,7396190
TH,AM,6196,5246442.434,4.276666119,72,0.4679786,0.4679786,5907.913432,3606.152057,2301.761375,2301.761375,15.870032,100.992541,40.069099,45.038189,68863514,2924816
TH,LR,12133,2158309.463,0.693147181,2,0.67549857,0.67549857,5907.913432,455.3707414,5452.542691,5452.542691,15.870032,100.992541,6.428055,-9.429499,68863514,4613823
TH,EC,18541,3282245.946,3.36729583,29,0.764262052,0.764262052,5907.913432,5968.984138,-61.070706,61.070706,15.870032,100.992541,-1.831239,-78.183406,68863514,16385068
TH,BO,18723,2138856.812,4.532599493,93,1.413872985,1.413872985,5907.913432,3104.956089,2802.957343,2802.957343,15.870032,100.992541,-16.290154,-63.588653,68863514,10887882
TH,HN,16854,2209216.27,5.159055299,174,1.500504649,1.500504649,5907.913432,2361.15762,3546.755812,3546.755812,15.870032,100.992541,15.199999,-86.241905,68863514,9112867
TH,NI,17097,1448836.533,3.951243719,52,1.692952574,1.692952574,5907.913432,2151.382047,3756.531385,3756.531385,15.870032,100.992541,12.865416,-85.207229,68863514,6149928
TH,SV,16828,1542896.42,4.605170186,100,1.754268147,1.754268147,5907.913432,4223.584579,1684.328853,1684.328853,15.870032,100.992541,13.794185,-88.89653,68863514,6344722
TH,PY,17343,1539759.565,4.779123493,119,1.789346498,1.789346498,5907.913432,4080.204644,1827.708788,1827.708788,15.870032,100.992541,-23.442503,-58.443832,68863514,6725308
TH,WS,8445,188409.4963,1.609437912,5,3.288014746,3.288014746,5907.913432,4027.76137,1880.152062,1880.152062,15.870032,100.992541,-13.759029,-172.104629,68863514,195125
TL,KH,3165,1996287.566,0,1,0.621868273,0.621868273,2102,1269.907238,832.092762,832.092762,-8.874217,125.727539,12.565679,104.990963,1268671,15762370
TL,TJ,7824,181030.5214,0,1,3.022247147,3.022247147,2102,795.8438644,1306.156136,1306.156136,-8.874217,125.727539,38.861034,71.276093,1268671,8734951
TL,NI,16493,28682.67989,0,1,4.864619338,4.864619338,2102,2151.382047,-49.382047,49.382047,-8.874217,125.727539,12.865416,-85.207229,1268671,6149928
TN,PK,5655,68893506.02,0,1,-2.91940441,2.91940441,3688.646375,1468.192946,2220.453429,2220.453429,33.886917,9.537499,30.375321,69.345116,11403248,193203476
TN,UG,4624,22126618.69,0.693147181,2,-1.65195752,1.65195752,3688.646375,615.3088032,3073.337572,3073.337572,33.886917,9.537499,1.373333,32.290275,11403248,41487965
TN,KE,4963,22435588.82,1.098612289,3,-1.588804797,1.588804797,3688.646375,1455.359765,2233.28661,2233.28661,33.886917,9.537499,-0.023559,37.906193,11403248,48461567
TN,JO,2447,18007731.25,1.098612289,3,-1.368957492,1.368957492,3688.646375,4087.937517,-399.291142,399.291142,33.886917,9.537499,30.585164,36.238414,11403248,9455802
TN,SN,3682,12963107.55,0,1,-1.248949931,1.248949931,3688.646375,958.0737379,2730.572637,2730.572637,33.886917,9.537499,14.497401,-14.452362,11403248,15411614
TN,LB,2335,12562857.34,0,1,-1.217587119,1.217587119,3688.646375,7914.004677,-4225.358302,4225.358302,33.886917,9.537499,33.854721,35.862285,11403248,6006668
TN,PH,10867,9976875.806,0,1,-0.987112484,0.987112484,3688.646375,2951.071929,737.574446,737.574446,33.886917,9.537499,12.879721,121.774017,11403248,103320222
TN,RW,4623,6358669.24,0,1,-0.536661605,0.536661605,3688.646375,702.8356016,2985.810773,2985.810773,33.886917,9.537499,-1.940278,29.873888,11403248,11917508
TN,MZ,7296,6175834.762,0.693147181,2,-0.375820228,0.375820228,3688.646375,382.0693304,3306.577045,3306.577045,33.886917,9.537499,-18.665695,35.529562,11403248,28829476
TN,TJ,5117,3804155.042,0,1,-0.02293639,0.02293639,3688.646375,795.8438644,2892.802511,2892.802511,33.886917,9.537499,38.861034,71.276093,11403248,8734951
TN,BO,10025,1235387.528,0,1,1.101772803,1.101772803,3688.646375,3104.956089,583.690286,583.690286,33.886917,9.537499,-16.290154,-63.588653,11403248,10887882
TR,UA,1231,2361436321,0.693147181,2,-6.322201495,6.322201495,10787.60934,2185.728031,8601.881309,8601.881309,38.963745,35.243322,48.379433,31.16558,79512426,45004645
TR,IQ,1233,1945726604,0.693147181,2,-6.128566933,6.128566933,10787.60934,4609.600694,6178.008646,6178.008646,38.963745,35.243322,33.223191,43.679291,79512426,37202572
TR,JO,934,861865748.4,0,1,-5.445942003,5.445942003,10787.60934,4087.937517,6699.671823,6699.671823,38.963745,35.243322,30.585164,36.238414,79512426,9455802
TR,PK,3637,1161350572,2.564949357,13,-5.25695811,5.25695811,10787.60934,1468.192946,9319.416394,9319.416394,38.963745,35.243322,30.375321,69.345116,79512426,193203476
TR,NG,4715,665212442.7,1.098612289,3,-4.978262765,4.978262765,10787.60934,2177.98517,8609.62417,8609.62417,38.963745,35.243322,9.081999,8.675277,79512426,185989640
TR,AZ,1458,365149701,2.197224577,9,-4.169777546,4.169777546,10787.60934,3876.936433,6910.672907,6910.672907,38.963745,35.243322,40.143105,47.576927,79512426,9762274
TR,CD,5118,239005906.1,0,1,-4.163330752,4.163330752,10787.60934,444.5053168,10343.10402,10343.10402,38.963745,35.243322,-4.038333,21.758664,79512426,78736153
TR,YE,2894,261877718.4,0.693147181,2,-4.123053842,4.123053842,10787.60934,990.334774,9797.274566,9797.274566,38.963745,35.243322,15.552727,48.516388,79512426,27584213
TR,GE,1033,277137676.4,1.386294361,4,-4.048024263,4.048024263,10787.60934,3853.649904,6933.959436,6933.959436,38.963745,35.243322,42.315407,43.356892,79512426,3719300
TR,BA,1277,171475807.4,0,1,-3.83128468,3.83128468,10787.60934,4708.718261,6078.891079,6078.891079,38.963745,35.243322,43.915886,17.679076,79512426,3516816
TR,AM,1004,230709845.6,2.079441542,8,-3.733004378,3.733004378,10787.60934,3606.152057,7181.457283,7181.457283,38.963745,35.243322,40.069099,45.038189,79512426,2924816
TR,KE,4478,192160570.2,2.48490665,12,-3.473155004,3.473155004,10787.60934,1455.359765,9332.249575,9332.249575,38.963745,35.243322,-0.023559,37.906193,79512426,48461567
TR,VN,7861,119279085.1,0,1,-3.468308489,3.468308489,10787.60934,2185.690282,8601.919058,8601.919058,38.963745,35.243322,14.058324,108.277199,79512426,92701100
TR,UG,4341,175056227.8,2.397895273,11,-3.396459091,3.396459091,10787.60934,615.3088032,10172.30054,10172.30054,38.963745,35.243322,1.373333,32.290275,79512426,41487965
TR,TZ,5065,172239875.5,2.944438979,19,-3.276421646,3.276421646,10787.60934,879.193814,9908.415526,9908.415526,38.963745,35.243322,-6.369028,34.888822,79512426,55572201
TR,MM,6598,96592792.55,0,1,-3.257346616,3.257346616,10787.60934,1275.017608,9512.591732,9512.591732,38.963745,35.243322,21.913965,95.956223,79512426,52885223
TR,NP,4995,92364253.52,0,1,-3.212582526,3.212582526,10787.60934,729.5325011,10058.07684,10058.07684,38.963745,35.243322,28.394857,84.124008,79512426,28982771
TR,US,8782,333136391.3,6.820016365,916,-3.199902748,3.199902748,10787.60934,57466.78711,-46679.17777,46679.17777,38.963745,35.243322,37.09024,-95.712891,79512426,323127513
TR,CM,4546,90181763.27,0.693147181,2,-3.057003397,3.057003397,10787.60934,1032.648722,9754.960618,9754.960618,38.963745,35.243322,7.369722,12.354722,79512426,23439189
TR,GH,5008,89425025.9,1.098612289,3,-2.971556887,2.971556887,10787.60934,1513.461034,9274.148306,9274.148306,38.963745,35.243322,7.946527,-1.023194,79512426,28206728
TR,CI,5296,67175763.03,0.693147181,2,-2.762488684,2.762488684,10787.60934,1526.197175,9261.412165,9261.412165,38.963745,35.243322,7.539989,-5.54708,79512426,23695919
TR,BF,4522,72505283.23,1.609437912,5,-2.664782198,2.664782198,10787.60934,649.7304837,10137.87886,10137.87886,38.963745,35.243322,12.238333,-1.561593,79512426,18646433
TR,PH,8866,104511692.6,3.737669618,42,-2.626154866,2.626154866,10787.60934,2951.071929,7836.537411,7836.537411,38.963745,35.243322,12.879721,121.774017,79512426,103320222
TR,ML,5010,57004280.67,0.693147181,2,-2.598302536,2.598302536,10787.60934,780.5071109,10007.10223,10007.10223,38.963745,35.243322,17.570692,-3.996166,79512426,17994837
TR,MZ,7244,43683242.74,0,1,-2.463807056,2.463807056,10787.60934,382.0693304,10405.54001,10405.54001,38.963745,35.243322,-18.665695,35.529562,79512426,28829476
TR,TJ,3109,71854510.21,2.833213344,17,-2.423304692,2.423304692,10787.60934,795.8438644,9991.765476,9991.765476,38.963745,35.243322,38.861034,71.276093,79512426,8734951
TR,RW,4476,47297730.33,0.693147181,2,-2.411638481,2.411638481,10787.60934,702.8356016,10084.77374,10084.77374,38.963745,35.243322,-1.940278,29.873888,79512426,11917508
TR,BJ,4757,38202347.35,0,1,-2.329739451,2.329739451,10787.60934,789.4404107,9998.168929,9998.168929,38.963745,35.243322,9.30769,2.315834,79512426,10872298
TR,SN,5631,38646669.47,0.693147181,2,-2.209636771,2.209636771,10787.60934,958.0737379,9829.535602,9829.535602,38.963745,35.243322,14.497401,-14.452362,79512426,15411614
TR,KG,3510,39257005.51,1.098612289,3,-2.148286225,2.148286225,10787.60934,1077.036174,9710.573166,9710.573166,38.963745,35.243322,41.20438,74.766098,79512426,6082700
TR,CO,11120,31285189.83,1.098612289,3,-1.92130113,1.92130113,10787.60934,5805.605335,4982.004005,4982.004005,38.963745,35.243322,4.570868,-74.297333,79512426,48653419
TR,SL,5739,17855442.36,1.098612289,3,-1.360464668,1.360464668,10787.60934,496.0494634,10291.55988,10291.55988,38.963745,35.243322,8.460555,-11.779889,79512426,7396190
TR,TG,4856,25648107.41,3.36729583,29,-1.291679804,1.291679804,10787.60934,578.4616936,10209.14765,10209.14765,38.963745,35.243322,8.619543,0.824782,79512426,7606374
TR,LA,7092,10684111.77,0,1,-1.055600245,1.055600245,10787.60934,2353.152875,8434.456465,8434.456465,38.963745,35.243322,19.85627,102.495496,79512426,6758353
TR,GT,11629,9749884.197,0,1,-0.964097896,0.964097896,10787.60934,4146.744129,6640.865211,6640.865211,38.963745,35.243322,15.783471,-90.230759,79512426,16582469
TR,LR,5706,11267625.38,1.098612289,3,-0.900089916,0.900089916,10787.60934,455.3707414,10332.2386,10332.2386,38.963745,35.243322,6.428055,-9.429499,79512426,4613823
TR,PE,12544,16055824.2,3.33220451,28,-0.829947432,0.829947432,10787.60934,6045.650077,4741.959263,4741.959263,38.963745,35.243322,-9.189967,-75.015152,79512426,31773839
TR,DO,9768,8874093.615,0.693147181,2,-0.738312373,0.738312373,10787.60934,6722.223536,4065.385804,4065.385804,38.963745,35.243322,18.735693,-70.162651,79512426,10648791
TR,HN,11438,5538470.564,0,1,-0.39856088,0.39856088,10787.60934,2361.15762,8426.45172,8426.45172,38.963745,35.243322,15.199999,-86.241905,79512426,9112867
TR,BO,12039,5973069.678,1.386294361,4,-0.210770833,0.210770833,10787.60934,3104.956089,7682.653251,7682.653251,38.963745,35.243322,-16.290154,-63.588653,79512426,10887882
TR,PY,11749,3873872.969,0,1,-0.041097262,0.041097262,10787.60934,4080.204644,6707.404696,6707.404696,38.963745,35.243322,-23.442503,-58.443832,79512426,6725308
TR,LS,7592,3040177.375,0,1,0.201241651,0.201241651,10787.60934,998.1343716,9789.474968,9789.474968,38.963745,35.243322,-29.609988,28.233608,79512426,2203821
TR,NI,11523,3682764.193,1.098612289,3,0.218180078,0.218180078,10787.60934,2151.382047,8636.227293,8636.227293,38.963745,35.243322,12.865416,-85.207229,79512426,6149928
TR,SV,11600,3749139.704,2.708050201,15,0.506037008,0.506037008,10787.60934,4223.584579,6564.024761,6564.024761,38.963745,35.243322,13.794185,-88.89653,79512426,6344722
TT,MX,4167,10025854.86,0,1,-0.99200973,0.99200973,15377.09881,8201.306253,7175.792557,7175.792557,10.691803,-61.222503,23.634501,-102.552784,1364962,127540423
TT,HT,1478,6777892.954,0,1,-0.600508768,0.600508768,15377.09881,739.5954363,14637.50337,14637.50337,10.691803,-61.222503,18.971187,-72.285215,1364962,10847334
TT,PE,3057,4640869.69,0,1,-0.22174427,0.22174427,15377.09881,6045.650077,9331.448733,9331.448733,10.691803,-61.222503,-9.189967,-75.015152,1364962,31773839
TT,GT,3191,2222880.657,0,1,0.514353564,0.514353564,15377.09881,4146.744129,11230.35468,11230.35468,10.691803,-61.222503,15.783471,-90.230759,1364962,16582469
TT,BO,3058,1589238.232,1.098612289,3,1.058588885,1.058588885,15377.09881,3104.956089,12272.14272,12272.14272,10.691803,-61.222503,-16.290154,-63.588653,1364962,10887882
TT,NI,2727,1128808.618,0,1,1.191994755,1.191994755,15377.09881,2151.382047,13225.71676,13225.71676,10.691803,-61.222503,12.865416,-85.207229,1364962,6149928
TT,SV,3041,936483.9067,0,1,1.378780453,1.378780453,15377.09881,4223.584579,11153.51423,11153.51423,10.691803,-61.222503,13.794185,-88.89653,1364962,6344722
TT,GH,6789,835336.8768,0,1,1.493077702,1.493077702,15377.09881,1513.461034,13863.63778,13863.63778,10.691803,-61.222503,7.946527,-1.023194,1364962,28206728
TT,KE,10914,555328.695,0,1,1.901352609,1.901352609,15377.09881,1455.359765,13921.73905,13921.73905,10.691803,-61.222503,-0.023559,37.906193,1364962,48461567
TT,UG,10419,521663.7007,0,1,1.963889662,1.963889662,15377.09881,615.3088032,14761.79001,14761.79001,10.691803,-61.222503,1.373333,32.290275,1364962,41487965
TT,PH,17242,474384.6307,1.609437912,5,2.364614062,2.364614062,15377.09881,2951.071929,12426.02688,12426.02688,10.691803,-61.222503,12.879721,121.774017,1364962,103320222
TT,SL,5266,364054.925,0.693147181,2,2.455274359,2.455274359,15377.09881,496.0494634,14881.04935,14881.04935,10.691803,-61.222503,8.460555,-11.779889,1364962,7396190
TT,YE,11320,293824.7024,0,1,2.537929451,2.537929451,15377.09881,990.334774,14386.76404,14386.76404,10.691803,-61.222503,15.552727,48.516388,1364962,27584213
TT,TG,6881,219278.03,0.693147181,2,2.96223864,2.96223864,15377.09881,578.4616936,14798.63712,14798.63712,10.691803,-61.222503,8.619543,0.824782,1364962,7606374
TT,TJ,12518,76087.11892,0,1,3.889033805,3.889033805,15377.09881,795.8438644,14581.25495,14581.25495,10.691803,-61.222503,38.861034,71.276093,1364962,8734951
TT,GE,10577,45379.19237,0,1,4.405859108,4.405859108,15377.09881,3853.649904,11523.44891,11523.44891,10.691803,-61.222503,42.315407,43.356892,1364962,3719300
TT,WS,14174,1325.710268,0,1,7.938964423,7.938964423,15377.09881,4027.76137,11349.33744,11349.33744,10.691803,-61.222503,-13.759029,-172.104629,1364962,195125
TW,IN,4397,1612269787,4.290459441,73,-5.257249354,5.257249354,22598,1709.387921,20888.61208,20888.61208,23.69781,120.960515,20.593684,78.96288,23540000,1324171354
TW,PH,1217,1642141712,6.184148891,485,-4.915893138,4.915893138,22598,2951.071929,19646.92807,19646.92807,23.69781,120.960515,12.879721,121.774017,23540000,103320222
TW,ID,3803,424997511.5,3.401197382,30,-4.092853587,4.092853587,22598,3570.294888,19027.70511,19027.70511,23.69781,120.960515,-0.789275,113.921327,23540000,261115456
TW,VN,2235,436853974.3,3.850147602,47,-4.035089214,4.035089214,22598,2185.690282,20412.30972,20412.30972,23.69781,120.960515,14.058324,108.277199,23540000,92701100
TW,MM,2826,155882184.6,2.079441542,8,-3.340944031,3.340944031,22598,1275.017608,21322.98239,21322.98239,23.69781,120.960515,21.913965,95.956223,23540000,52885223
TW,PK,4770,199887039.7,4.997212274,148,-3.035352718,3.035352718,22598,1468.192946,21129.80705,21129.80705,23.69781,120.960515,30.375321,69.345116,23540000,193203476
TW,NP,3623,51976818.86,0,1,-2.637640316,2.637640316,22598,729.5325011,21868.4675,21868.4675,23.69781,120.960515,28.394857,84.124008,23540000,28982771
TW,LA,2154,34289087.87,0.693147181,2,-2.090003337,2.090003337,22598,2353.152875,20244.84713,20244.84713,23.69781,120.960515,19.85627,102.495496,23540000,6758353
TW,AF,5120,31120414.48,0.693147181,2,-1.993040189,1.993040189,22598,561.7787463,22036.22125,22036.22125,23.69781,120.960515,33.93911,67.709953,23540000,34656032
TW,US,12648,47548484.86,3.044522438,21,-1.970272153,1.970272153,22598,57466.78711,-34868.78711,34868.78711,23.69781,120.960515,37.09024,-95.712891,23540000,323127513
TW,TR,8189,27911277.89,0.693147181,2,-1.884207004,1.884207004,22598,10787.60934,11810.39066,11810.39066,23.69781,120.960515,38.963745,35.243322,23540000,79512426
TW,EG,8675,29931470.91,1.098612289,3,-1.877066778,1.877066778,22598,3514.490097,19083.5099,19083.5099,23.69781,120.960515,26.820553,30.802498,23540000,95688681
TW,KH,2353,67016867.15,5.669880923,290,-1.814768318,1.814768318,22598,1269.907238,21328.09276,21328.09276,23.69781,120.960515,12.565679,104.990963,23540000,15762370
TW,NG,12505,27998052.28,2.890371758,18,-1.469938766,1.469938766,22598,2177.98517,20420.01483,20420.01483,23.69781,120.960515,9.081999,8.675277,23540000,185989640
TW,BR,18437,14380165.18,0,1,-1.352692327,1.352692327,22598,8649.948492,13948.05151,13948.05151,23.69781,120.960515,-14.235004,-51.92528,23540000,207652865
TW,UA,7980,16636348.76,1.945910149,7,-1.12879839,1.12879839,22598,2185.728031,20412.27197,20412.27197,23.69781,120.960515,48.379433,31.16558,23540000,45004645
TW,IQ,7403,15979527.21,2.48490665,12,-0.986132031,0.986132031,22598,4609.600694,17988.39931,17988.39931,23.69781,120.960515,33.223191,43.679291,23540000,37202572
TW,TZ,9520,14434114.95,2.833213344,17,-0.818255807,0.818255807,22598,879.193814,21718.80619,21718.80619,23.69781,120.960515,-6.369028,34.888822,23540000,55572201
TW,ZA,11458,10024656.46,1.609437912,5,-0.686170471,0.686170471,22598,5273.59388,17324.40612,17324.40612,23.69781,120.960515,-30.559482,22.937506,23540000,55908865
TW,CD,11835,13232567.73,3.433987204,31,-0.617222748,0.617222748,22598,444.5053168,22153.49468,22153.49468,23.69781,120.960515,-4.038333,21.758664,23540000,78736153
TW,MX,13374,16785399.18,4.890349128,133,-0.578408844,0.578408844,22598,8201.306253,14396.69375,14396.69375,23.69781,120.960515,23.634501,-102.552784,23540000,127540423
TW,MN,2776,9247770.739,2.890371758,18,-0.362186341,0.362186341,22598,3686.451698,18911.5483,18911.5483,23.69781,120.960515,46.862496,103.846656,23540000,3027398
TW,YE,8068,9975513.877,3.36729583,29,-0.347343498,0.347343498,22598,990.334774,21607.66523,21607.66523,23.69781,120.960515,15.552727,48.516388,23540000,27584213
TW,MG,9323,6742165.171,2.397895273,11,-0.139732982,0.139732982,22598,401.3188701,22196.68113,22196.68113,23.69781,120.960515,-18.766947,46.869107,23540000,24894551
TW,UG,9916,9932430.969,4.744932128,115,-0.081327281,0.081327281,22598,615.3088032,21982.6912,21982.6912,23.69781,120.960515,1.373333,32.290275,23540000,41487965
TW,MW,10415,3926126.485,0,1,-0.054495801,0.054495801,22598,300.7948251,22297.20517,22297.20517,23.69781,120.960515,-13.254308,34.301525,23540000,18091575
TW,KG,4678,6543082.874,2.890371758,18,-0.016212261,0.016212261,22598,1077.036174,21520.96383,21520.96383,23.69781,120.960515,41.20438,74.766098,23540000,6082700
TW,KE,9530,12560823.41,6.484635236,655,0.014359422,0.014359422,22598,1455.359765,21142.64024,21142.64024,23.69781,120.960515,-0.023559,37.906193,23540000,48461567
TW,MZ,11115,5493185.604,2.302585093,10,0.047035208,0.047035208,22598,382.0693304,22215.93067,22215.93067,23.69781,120.960515,-18.665695,35.529562,23540000,28829476
TW,AZ,6754,5037735.235,2.397895273,11,0.15169151,0.15169151,22598,3876.936433,18721.06357,18721.06357,23.69781,120.960515,40.143105,47.576927,23540000,9762274
TW,CM,11870,3916044.349,1.098612289,3,0.156761638,0.156761638,22598,1032.648722,21565.35128,21565.35128,23.69781,120.960515,7.369722,12.354722,23540000,23439189
TW,TJ,5138,7788946.696,5.209486153,183,0.250016394,0.250016394,22598,795.8438644,21802.15614,21802.15614,23.69781,120.960515,38.861034,71.276093,23540000,8734951
TW,ZM,11009,3222504.163,0.693147181,2,0.274665081,0.274665081,22598,1178.387905,21419.6121,21419.6121,23.69781,120.960515,-13.133897,27.849332,23540000,16591390
TW,ZW,10858,3224697.976,1.386294361,4,0.405650851,0.405650851,22598,1008.597331,21589.40267,21589.40267,23.69781,120.960515,-19.015438,29.154857,23540000,16150362
TW,GH,12863,4013050.546,3.36729583,29,0.563238293,0.563238293,22598,1513.461034,21084.53897,21084.53897,23.69781,120.960515,7.946527,-1.023194,23540000,28206728
TW,TL,3752,2121435.401,0.693147181,2,0.692730894,0.692730894,22598,2102,20496,20496,23.69781,120.960515,-8.874217,125.727539,23540000,1268671
TW,CO,16289,4316492.36,4.836281907,126,0.769387146,0.769387146,22598,5805.605335,16792.39467,16792.39467,23.69781,120.960515,4.570868,-74.297333,23540000,48653419
TW,BI,10378,2300195.733,1.609437912,5,0.785883013,0.785883013,22598,285.7274421,22312.27256,22312.27256,23.69781,120.960515,-3.373056,29.918886,23540000,10524117
TW,BF,12599,2765222.434,2.63905733,14,0.797336835,0.797336835,22598,649.7304837,21948.26952,21948.26952,23.69781,120.960515,12.238333,-1.561593,23540000,18646433
TW,JO,8215,3298296.491,4.127134385,62,0.903718493,0.903718493,22598,4087.937517,18510.06248,18510.06248,23.69781,120.960515,30.585164,36.238414,23540000,9455802
TW,RW,10204,2694331.39,3.17805383,24,0.925692559,0.925692559,22598,702.8356016,21895.1644,21895.1644,23.69781,120.960515,-1.940278,29.873888,23540000,11917508
TW,BJ,12569,1620042.297,1.386294361,4,1.094037888,1.094037888,22598,789.4404107,21808.55959,21808.55959,23.69781,120.960515,9.30769,2.315834,23540000,10872298
TW,SN,13805,1903626.578,2.63905733,14,1.170697121,1.170697121,22598,958.0737379,21639.92626,21639.92626,23.69781,120.960515,14.497401,-14.452362,23540000,15411614
TW,ML,13170,2442208.991,3.970291914,53,1.174428751,1.174428751,22598,780.5071109,21817.49289,21817.49289,23.69781,120.960515,17.570692,-3.996166,23540000,17994837
TW,GE,7171,1702582.729,2.302585093,10,1.2183972,1.2183972,22598,3853.649904,18744.3501,18744.3501,23.69781,120.960515,42.315407,43.356892,23540000,3719300
TW,PE,17568,2423435.713,4.234106505,69,1.232258182,1.232258182,22598,6045.650077,16552.34992,16552.34992,23.69781,120.960515,-9.189967,-75.015152,23540000,31773839
TW,GT,14383,1886933.921,3.044522438,21,1.256524524,1.256524524,22598,4146.744129,18451.25587,18451.25587,23.69781,120.960515,15.783471,-90.230759,23540000,16582469
TW,DO,15006,1113209.433,1.609437912,5,1.511630009,1.511630009,22598,6722.223536,15875.77646,15875.77646,23.69781,120.960515,18.735693,-70.162651,23540000,10648791
TW,LB,8185,2110584.378,4.983606622,146,1.512850369,1.512850369,22598,7914.004677,14683.99532,14683.99532,23.69781,120.960515,33.854721,35.862285,23540000,6006668
TW,HT,14919,1147228.806,2.079441542,8,1.570807163,1.570807163,22598,739.5954363,21858.40456,21858.40456,23.69781,120.960515,18.971187,-72.285215,23540000,10847334
TW,TG,12713,1107868.056,2.772588722,16,1.737385284,1.737385284,22598,578.4616936,22019.53831,22019.53831,23.69781,120.960515,8.619543,0.824782,23540000,7606374
TW,EC,16476,1420859.515,4.110873864,61,1.742773876,1.742773876,22598,5968.984138,16629.01586,16629.01586,23.69781,120.960515,-1.831239,-78.183406,23540000,16385068
TW,HN,14634,1001694.73,3.17805383,24,1.915149344,1.915149344,22598,2361.15762,20236.84238,20236.84238,23.69781,120.960515,15.199999,-86.241905,23540000,9112867
TW,AM,7200,1328128.253,4.787491743,120,1.938791739,1.938791739,22598,3606.152057,18991.84794,18991.84794,23.69781,120.960515,40.069099,45.038189,23540000,2924816
TW,AL,9122,813636.5615,2.564949357,13,2.00662228,2.00662228,22598,4146.89625,18451.10375,18451.10375,23.69781,120.960515,41.153332,20.168331,23540000,2876101
TW,SL,13905,900476.8066,3.713572067,41,2.123397525,2.123397525,22598,496.0494634,22101.95054,22101.95054,23.69781,120.960515,8.460555,-11.779889,23540000,7396190
TW,CR,15211,494178.138,1.098612289,3,2.226702911,2.226702911,22598,11824.6381,10773.3619,10773.3619,23.69781,120.960515,9.748917,-83.753428,23540000,4857274
TW,LS,11723,377489.8212,0,1,2.287369186,2.287369186,22598,998.1343716,21599.86563,21599.86563,23.69781,120.960515,-29.609988,28.233608,23540000,2203821
TW,BO,18589,741716.276,3.80666249,45,2.335038071,2.335038071,22598,3104.956089,19493.04391,19493.04391,23.69781,120.960515,-16.290154,-63.588653,23540000,10887882
